Timestamp | Device_ID | Temperature (Celsius) | Status
2026-06-04 10:46:25 | WARD_B_TEMP_05 | 39.1 | CRITICAL
2026-06-04 10:46:26 | WARD_B_TEMP_01 | 39.4 | CRITICAL
2026-06-04 10:46:26 | WARD_B_TEMP_02 | 36.2 | NORMAL
2026-06-04 10:46:26 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-04 10:46:26 | WARD_B_TEMP_04 | 39.7 | CRITICAL
2026-06-04 10:46:26 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-04 10:46:27 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-06-04 10:46:27 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-06-04 10:46:27 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 10:46:27 | WARD_B_TEMP_04 | 38.5 | CRITICAL
2026-06-04 10:46:27 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-06-04 10:46:28 | WARD_B_TEMP_01 | 40.5 | CRITICAL
2026-06-04 10:46:28 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-06-04 10:46:28 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-04 10:46:28 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-04 10:46:28 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-04 10:46:29 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-06-04 10:46:29 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-06-04 10:46:29 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-04 10:46:29 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-04 10:46:29 | WARD_B_TEMP_05 | 35.0 | CRITICAL
2026-06-04 10:46:30 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-06-04 10:46:30 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-06-04 10:46:30 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-06-04 10:46:30 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-04 10:46:30 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-06-04 10:46:31 | WARD_B_TEMP_01 | 39.9 | CRITICAL
2026-06-04 10:46:31 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-04 10:46:31 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-06-04 10:46:31 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-04 10:46:31 | WARD_B_TEMP_05 | 40.4 | CRITICAL
2026-06-04 10:46:32 | WARD_B_TEMP_01 | 37.4 | NORMAL
2026-06-04 10:46:32 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-04 10:46:32 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-06-04 10:46:32 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-06-04 10:46:32 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-06-04 10:46:33 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-06-04 10:46:33 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-06-04 10:46:33 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-04 10:46:33 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-04 10:46:33 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-06-04 10:46:34 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-04 10:46:34 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 10:46:34 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-04 10:46:34 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 10:46:34 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-06-04 10:46:35 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-06-04 10:46:35 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-04 10:46:35 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-06-04 10:46:35 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-04 10:46:35 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-04 10:46:36 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-04 10:46:36 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-06-04 10:46:36 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-06-04 10:46:36 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-04 10:46:36 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-06-04 10:46:37 | WARD_B_TEMP_01 | 36.1 | NORMAL
2026-06-04 10:46:37 | WARD_B_TEMP_02 | 35.0 | CRITICAL
2026-06-04 10:46:37 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-04 10:46:37 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-04 10:46:37 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-04 10:46:38 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-04 10:46:38 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-06-04 10:46:38 | WARD_B_TEMP_03 | 38.9 | CRITICAL
2026-06-04 10:46:38 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 10:46:38 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-06-04 10:46:39 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-06-04 10:46:39 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-06-04 10:46:39 | WARD_B_TEMP_03 | 35.1 | CRITICAL
2026-06-04 10:46:39 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-04 10:46:39 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-06-04 10:46:40 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-06-04 10:46:40 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-06-04 10:46:40 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 10:46:40 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-06-04 10:46:40 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-06-04 10:46:41 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-06-04 10:46:41 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 10:46:41 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-04 10:46:41 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-04 10:46:41 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-04 10:46:42 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-06-04 10:46:42 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-04 10:46:42 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-04 10:46:42 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-04 10:46:42 | WARD_B_TEMP_05 | 40.5 | CRITICAL
2026-06-04 10:46:43 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-04 10:46:43 | WARD_B_TEMP_02 | 39.4 | CRITICAL
2026-06-04 10:46:43 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-04 10:46:43 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-04 10:46:43 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-06-04 10:46:44 | WARD_B_TEMP_01 | 39.9 | CRITICAL
2026-06-04 10:46:44 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-04 10:46:44 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-04 10:46:44 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-04 10:46:44 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-06-04 10:46:45 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-04 10:46:45 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-04 10:46:45 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 10:46:45 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-06-04 10:46:45 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-06-04 10:46:46 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-06-04 10:46:46 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-04 10:46:46 | WARD_B_TEMP_03 | 37.4 | NORMAL
2026-06-04 10:46:46 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-04 10:46:46 | WARD_B_TEMP_05 | 39.5 | CRITICAL
2026-06-04 10:46:47 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-04 10:46:47 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-06-04 10:46:47 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 10:46:47 | WARD_B_TEMP_04 | 38.5 | CRITICAL
2026-06-04 10:46:47 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-04 10:46:48 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-04 10:46:48 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-04 10:46:48 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-06-04 10:46:48 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-06-04 10:46:48 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-04 10:46:49 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-06-04 10:46:49 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-06-04 10:46:49 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-04 10:46:49 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-06-04 10:46:49 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-04 10:46:50 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-06-04 10:46:50 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-06-04 10:46:50 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-04 10:46:50 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-06-04 10:46:50 | WARD_B_TEMP_05 | 39.4 | CRITICAL
2026-06-04 10:46:51 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-04 10:46:51 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-06-04 10:46:51 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-04 10:46:51 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-06-04 10:46:51 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-06-04 10:46:52 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-04 10:46:52 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-04 10:46:52 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-04 10:46:52 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-06-04 10:46:52 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-04 10:46:53 | WARD_B_TEMP_01 | 36.3 | NORMAL
2026-06-04 10:46:53 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-06-04 10:46:53 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 10:46:53 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-04 10:46:53 | WARD_B_TEMP_05 | 39.1 | CRITICAL
2026-06-04 10:46:54 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-06-04 10:46:54 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 10:46:54 | WARD_B_TEMP_03 | 39.0 | CRITICAL
2026-06-04 10:46:54 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-06-04 10:46:54 | WARD_B_TEMP_05 | 35.8 | NORMAL
2026-06-04 10:46:55 | WARD_B_TEMP_01 | 37.7 | WARNING
2026-06-04 10:46:55 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-04 10:46:55 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 10:46:55 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-04 10:46:55 | WARD_B_TEMP_05 | 34.5 | CRITICAL
2026-06-04 10:46:56 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-06-04 10:46:56 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-04 10:46:56 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-06-04 10:46:56 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-06-04 10:46:56 | WARD_B_TEMP_05 | 40.0 | CRITICAL
2026-06-04 10:46:57 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-04 10:46:57 | WARD_B_TEMP_02 | 39.4 | CRITICAL
2026-06-04 10:46:57 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-04 10:46:57 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-04 10:46:57 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-04 10:46:58 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-06-04 10:46:58 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-04 10:46:58 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-04 10:46:58 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-04 10:46:58 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-04 10:46:59 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-04 10:46:59 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-06-04 10:46:59 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-04 10:46:59 | WARD_B_TEMP_04 | 36.8 | NORMAL
2026-06-04 10:46:59 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-06-04 10:47:00 | WARD_B_TEMP_01 | 35.6 | NORMAL
2026-06-04 10:47:00 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-04 10:47:00 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-04 10:47:00 | WARD_B_TEMP_04 | 38.5 | CRITICAL
2026-06-04 10:47:00 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-04 10:47:01 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-04 10:47:01 | WARD_B_TEMP_02 | 35.6 | NORMAL
2026-06-04 10:47:01 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 10:47:01 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-04 10:47:01 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-06-04 10:47:02 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-06-04 10:47:02 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-04 10:47:02 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-04 10:47:02 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-06-04 10:47:02 | WARD_B_TEMP_05 | 38.5 | CRITICAL
2026-06-04 10:47:03 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-06-04 10:47:03 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-04 10:47:03 | WARD_B_TEMP_03 | 34.7 | CRITICAL
2026-06-04 10:47:03 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 10:47:03 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-06-04 10:47:04 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-06-04 10:47:04 | WARD_B_TEMP_02 | 37.4 | NORMAL
2026-06-04 10:47:04 | WARD_B_TEMP_03 | 37.7 | WARNING
2026-06-04 10:47:04 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-06-04 10:47:04 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-04 10:47:05 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-04 10:47:05 | WARD_B_TEMP_02 | 36.5 | NORMAL
2026-06-04 10:47:05 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 10:47:05 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-04 10:47:05 | WARD_B_TEMP_05 | 40.4 | CRITICAL
